time,voc_message
1765289999506069249,Temp: 30.73 °C  Hum: 62.63%  VOC: 80.83 kΩ
1765290000875164931,Temp: 30.73 °C  Hum: 62.63%  VOC: 81.55 kΩ
1765290002244533076,Temp: 30.73 °C  Hum: 62.61%  VOC: 82.43 kΩ
1765290003613472703,Temp: 30.73 °C  Hum: 62.58%  VOC: 82.43 kΩ
1765290004982559089,Temp: 30.73 °C  Hum: 62.57%  VOC: 83.01 kΩ
1765290006351456735,Temp: 30.73 °C  Hum: 62.57%  VOC: 82.76 kΩ
1765290007720527659,Temp: 30.74 °C  Hum: 62.57%  VOC: 82.43 kΩ
1765290009089968007,Temp: 30.74 °C  Hum: 62.56%  VOC: 82.60 kΩ
1765290010458400599,Temp: 30.74 °C  Hum: 62.55%  VOC: 82.35 kΩ
1765290011827629244,Temp: 30.74 °C  Hum: 62.58%  VOC: 82.76 kΩ
1765290013196433631,Temp: 30.74 °C  Hum: 62.58%  VOC: 83.18 kΩ
1765290014565645850,Temp: 30.74 °C  Hum: 62.58%  VOC: 82.85 kΩ
1765290015934292293,Temp: 30.74 °C  Hum: 62.56%  VOC: 83.68 kΩ
1765290017303748326,Temp: 30.74 °C  Hum: 62.56%  VOC: 84.10 kΩ
1765290018672561825,Temp: 30.74 °C  Hum: 62.55%  VOC: 85.31 kΩ
1765290020041864358,Temp: 30.74 °C  Hum: 62.54%  VOC: 84.62 kΩ
1765290021410483079,Temp: 30.74 °C  Hum: 62.53%  VOC: 84.70 kΩ
1765290022779822243,Temp: 30.75 °C  Hum: 62.52%  VOC: 84.19 kΩ
1765290024148823981,Temp: 30.75 °C  Hum: 62.55%  VOC: 83.93 kΩ
1765290025517490628,Temp: 30.75 °C  Hum: 62.53%  VOC: 83.18 kΩ
1765290026886570514,Temp: 30.75 °C  Hum: 62.56%  VOC: 83.01 kΩ
1765290028255508641,Temp: 30.75 °C  Hum: 62.57%  VOC: 83.60 kΩ
1765290029624838749,Temp: 30.75 °C  Hum: 62.57%  VOC: 83.60 kΩ
1765290030993827043,Temp: 30.76 °C  Hum: 62.57%  VOC: 83.76 kΩ
1765290032362559634,Temp: 30.76 °C  Hum: 62.57%  VOC: 83.51 kΩ
1765290033731645280,Temp: 30.76 °C  Hum: 62.57%  VOC: 83.34 kΩ
1765290035100658536,Temp: 30.76 °C  Hum: 62.57%  VOC: 83.26 kΩ
1765290036470668512,Temp: 30.76 °C  Hum: 62.57%  VOC: 82.93 kΩ
1765290037839435214,Temp: 30.76 °C  Hum: 62.58%  VOC: 82.93 kΩ
