time,voc_message
1765297018452955139,Temp: 30.96 °C  Hum: 64.68%  VOC: 27.68 kΩ
1765297019822262086,Temp: 30.96 °C  Hum: 64.69%  VOC: 27.21 kΩ
1765297021190588351,Temp: 30.96 °C  Hum: 64.69%  VOC: 27.68 kΩ
1765297022560245926,Temp: 30.96 °C  Hum: 64.69%  VOC: 27.85 kΩ
1765297023928651024,Temp: 30.96 °C  Hum: 64.68%  VOC: 27.74 kΩ
1765297025297602750,Temp: 30.97 °C  Hum: 64.69%  VOC: 27.64 kΩ
1765297026666324403,Temp: 30.97 °C  Hum: 64.69%  VOC: 27.42 kΩ
1765297028035439017,Temp: 30.97 °C  Hum: 64.68%  VOC: 26.82 kΩ
1765297029404515649,Temp: 30.97 °C  Hum: 64.68%  VOC: 26.41 kΩ
1765297030773752930,Temp: 30.97 °C  Hum: 64.68%  VOC: 26.07 kΩ
1765297032142764637,Temp: 30.98 °C  Hum: 64.68%  VOC: 25.87 kΩ
1765297033511878121,Temp: 30.98 °C  Hum: 64.68%  VOC: 25.81 kΩ
1765297034880889495,Temp: 30.98 °C  Hum: 64.68%  VOC: 25.99 kΩ
1765297036249490518,Temp: 30.98 °C  Hum: 64.70%  VOC: 26.25 kΩ
1765297037618431707,Temp: 30.98 °C  Hum: 64.69%  VOC: 26.05 kΩ
1765297038987889709,Temp: 30.98 °C  Hum: 64.69%  VOC: 25.79 kΩ
1765297040356727213,Temp: 30.99 °C  Hum: 64.69%  VOC: 25.51 kΩ
1765297041726242343,Temp: 30.99 °C  Hum: 64.68%  VOC: 25.46 kΩ
1765297043095394013,Temp: 30.99 °C  Hum: 64.69%  VOC: 25.52 kΩ
1765297044463735500,Temp: 30.99 °C  Hum: 64.68%  VOC: 25.59 kΩ
1765297045832675763,Temp: 30.99 °C  Hum: 64.71%  VOC: 25.84 kΩ
1765297047201894062,Temp: 30.99 °C  Hum: 64.70%  VOC: 26.17 kΩ
1765297048571119916,Temp: 30.99 °C  Hum: 64.69%  VOC: 26.15 kΩ
1765297049940152494,Temp: 31.00 °C  Hum: 64.69%  VOC: 26.20 kΩ
1765297051309144627,Temp: 31.00 °C  Hum: 64.70%  VOC: 25.89 kΩ
1765297052678688757,Temp: 31.00 °C  Hum: 64.71%  VOC: 25.81 kΩ
1765297054046854301,Temp: 31.00 °C  Hum: 64.70%  VOC: 25.54 kΩ
1765297055416303488,Temp: 31.00 °C  Hum: 64.69%  VOC: 25.43 kΩ
1765297056785421546,Temp: 31.00 °C  Hum: 64.67%  VOC: 25.29 kΩ
1765297058154091662,Temp: 31.01 °C  Hum: 64.69%  VOC: 24.99 kΩ
1765297059523154184,Temp: 31.01 °C  Hum: 64.69%  VOC: 25.35 kΩ
1765297060891744152,Temp: 31.01 °C  Hum: 64.68%  VOC: 25.43 kΩ
1765297062260882655,Temp: 31.01 °C  Hum: 64.69%  VOC: 25.43 kΩ
1765297063630185509,Temp: 31.01 °C  Hum: 64.68%  VOC: 25.71 kΩ
1765297064999171457,Temp: 31.02 °C  Hum: 64.67%  VOC: 25.87 kΩ
1765297066368468885,Temp: 31.02 °C  Hum: 64.68%  VOC: 26.02 kΩ
1765297067737346166,Temp: 31.02 °C  Hum: 64.68%  VOC: 26.02 kΩ
1765297069105925634,Temp: 31.02 °C  Hum: 64.68%  VOC: 26.08 kΩ
1765297070474990563,Temp: 31.02 °C  Hum: 64.68%  VOC: 26.89 kΩ
1765297071846423557,Temp: 31.02 °C  Hum: 64.69%  VOC: 27.19 kΩ
1765297073213072607,Temp: 31.03 °C  Hum: 64.69%  VOC: 27.37 kΩ
1765297074582375498,Temp: 31.03 °C  Hum: 64.68%  VOC: 27.42 kΩ
1765297075951272853,Temp: 31.03 °C  Hum: 64.70%  VOC: 27.61 kΩ
1765297077320616633,Temp: 31.03 °C  Hum: 64.69%  VOC: 27.53 kΩ
1765297078689200527,Temp: 31.03 °C  Hum: 64.69%  VOC: 27.64 kΩ
1765297080058648547,Temp: 31.03 °C  Hum: 64.69%  VOC: 27.83 kΩ
1765297081427274626,Temp: 31.03 °C  Hum: 64.69%  VOC: 27.88 kΩ
1765297082801172943,Temp: 31.03 °C  Hum: 64.69%  VOC: 28.13 kΩ
1765297084165426040,Temp: 31.03 °C  Hum: 64.71%  VOC: 28.73 kΩ
1765297085534565469,Temp: 31.04 °C  Hum: 64.72%  VOC: 29.40 kΩ
1765297086904116303,Temp: 31.04 °C  Hum: 64.73%  VOC: 29.63 kΩ
1765297088272399809,Temp: 31.04 °C  Hum: 64.75%  VOC: 30.08 kΩ
1765297089642006477,Temp: 31.04 °C  Hum: 64.76%  VOC: 30.41 kΩ
1765297091010588649,Temp: 31.04 °C  Hum: 64.75%  VOC: 30.55 kΩ
1765297092379708744,Temp: 31.04 °C  Hum: 64.76%  VOC: 30.41 kΩ
1765297093748607303,Temp: 31.04 °C  Hum: 64.76%  VOC: 30.59 kΩ
1765297095117285956,Temp: 31.04 °C  Hum: 64.77%  VOC: 30.55 kΩ
1765297096486295682,Temp: 31.05 °C  Hum: 64.77%  VOC: 30.52 kΩ
1765297097855682202,Temp: 31.05 °C  Hum: 64.77%  VOC: 30.41 kΩ
1765297099225036074,Temp: 31.05 °C  Hum: 64.77%  VOC: 30.37 kΩ
1765297100593719357,Temp: 31.05 °C  Hum: 64.76%  VOC: 30.37 kΩ
1765297101962481176,Temp: 31.05 °C  Hum: 64.75%  VOC: 30.98 kΩ
1765297103331643790,Temp: 31.05 °C  Hum: 64.74%  VOC: 31.45 kΩ
1765297104700337202,Temp: 31.05 °C  Hum: 64.72%  VOC: 31.95 kΩ
1765297106069482723,Temp: 31.05 °C  Hum: 64.71%  VOC: 32.63 kΩ
1765297107438727411,Temp: 31.05 °C  Hum: 64.70%  VOC: 32.55 kΩ
1765297108807843321,Temp: 31.05 °C  Hum: 64.70%  VOC: 32.71 kΩ
1765297110176296104,Temp: 31.05 °C  Hum: 64.69%  VOC: 33.10 kΩ
1765297111547492821,Temp: 31.05 °C  Hum: 64.68%  VOC: 33.34 kΩ
1765297112914387907,Temp: 31.05 °C  Hum: 64.68%  VOC: 33.42 kΩ
1765297114283825890,Temp: 31.05 °C  Hum: 64.66%  VOC: 33.80 kΩ
1765297115652691968,Temp: 31.05 °C  Hum: 64.63%  VOC: 34.55 kΩ
1765297117021955563,Temp: 31.05 °C  Hum: 64.63%  VOC: 35.23 kΩ
1765297118390735734,Temp: 31.05 °C  Hum: 64.61%  VOC: 35.41 kΩ
1765297119759683126,Temp: 31.05 °C  Hum: 64.59%  VOC: 36.02 kΩ
1765297121128876666,Temp: 31.04 °C  Hum: 64.57%  VOC: 36.40 kΩ
1765297122497851021,Temp: 31.04 °C  Hum: 64.57%  VOC: 36.78 kΩ
1765297123866692359,Temp: 31.04 °C  Hum: 64.55%  VOC: 37.15 kΩ
1765297125235985565,Temp: 31.04 °C  Hum: 64.54%  VOC: 37.51 kΩ
1765297126605821083,Temp: 31.04 °C  Hum: 64.55%  VOC: 37.79 kΩ
1765297127973696332,Temp: 31.04 °C  Hum: 64.54%  VOC: 37.99 kΩ
1765297129343064537,Temp: 31.04 °C  Hum: 64.55%  VOC: 38.27 kΩ
1765297130712092744,Temp: 31.04 °C  Hum: 64.53%  VOC: 38.27 kΩ
1765297132080940952,Temp: 31.04 °C  Hum: 64.53%  VOC: 38.56 kΩ
1765297133450117344,Temp: 31.04 °C  Hum: 64.52%  VOC: 38.42 kΩ
1765297134818720904,Temp: 31.05 °C  Hum: 64.53%  VOC: 38.27 kΩ
1765297136187943076,Temp: 31.05 °C  Hum: 64.54%  VOC: 38.03 kΩ
1765297137557247106,Temp: 31.05 °C  Hum: 64.55%  VOC: 38.03 kΩ
1765297138926068547,Temp: 31.05 °C  Hum: 64.56%  VOC: 38.56 kΩ
1765297140294955894,Temp: 31.05 °C  Hum: 64.59%  VOC: 38.56 kΩ
1765297141664158406,Temp: 31.05 °C  Hum: 64.59%  VOC: 38.42 kΩ
1765297143032626516,Temp: 31.05 °C  Hum: 64.60%  VOC: 38.38 kΩ
1765297144402251803,Temp: 31.06 °C  Hum: 64.60%  VOC: 38.20 kΩ
1765297145771486778,Temp: 31.06 °C  Hum: 64.60%  VOC: 38.13 kΩ
1765297147140093609,Temp: 31.06 °C  Hum: 64.61%  VOC: 37.96 kΩ
1765297148509206066,Temp: 31.06 °C  Hum: 64.60%  VOC: 38.03 kΩ
1765297149878137969,Temp: 31.06 °C  Hum: 64.60%  VOC: 38.70 kΩ
1765297151246914280,Temp: 31.06 °C  Hum: 64.59%  VOC: 39.06 kΩ
1765297152615766813,Temp: 31.06 °C  Hum: 64.60%  VOC: 38.92 kΩ
1765297153985031028,Temp: 31.07 °C  Hum: 64.58%  VOC: 39.03 kΩ
1765297155353949357,Temp: 31.07 °C  Hum: 64.59%  VOC: 38.92 kΩ
1765297156723238313,Temp: 31.07 °C  Hum: 64.58%  VOC: 39.14 kΩ
1765297158092590584,Temp: 31.07 °C  Hum: 64.59%  VOC: 38.74 kΩ
1765297159461099341,Temp: 31.07 °C  Hum: 64.57%  VOC: 38.74 kΩ
1765297160830284780,Temp: 31.07 °C  Hum: 64.59%  VOC: 38.88 kΩ
1765297162199343756,Temp: 31.08 °C  Hum: 64.59%  VOC: 38.59 kΩ
1765297163568144918,Temp: 31.08 °C  Hum: 64.59%  VOC: 38.63 kΩ
1765297164937085136,Temp: 31.08 °C  Hum: 64.58%  VOC: 38.49 kΩ
1765297166306345463,Temp: 31.08 °C  Hum: 64.59%  VOC: 38.56 kΩ
1765297167674764702,Temp: 31.08 °C  Hum: 64.61%  VOC: 38.38 kΩ
1765297169044191435,Temp: 31.08 °C  Hum: 64.59%  VOC: 38.49 kΩ
1765297170413256059,Temp: 31.09 °C  Hum: 64.58%  VOC: 38.52 kΩ
1765297171782377739,Temp: 31.09 °C  Hum: 64.59%  VOC: 38.20 kΩ
1765297173151328160,Temp: 31.09 °C  Hum: 64.60%  VOC: 38.34 kΩ
1765297174520274229,Temp: 31.09 °C  Hum: 64.58%  VOC: 38.17 kΩ
1765297175889380501,Temp: 31.09 °C  Hum: 64.59%  VOC: 38.38 kΩ
1765297177259070696,Temp: 31.10 °C  Hum: 64.59%  VOC: 38.06 kΩ
1765297178627184992,Temp: 31.10 °C  Hum: 64.56%  VOC: 38.13 kΩ
1765297179996145914,Temp: 31.10 °C  Hum: 64.57%  VOC: 37.92 kΩ
1765297181367317099,Temp: 31.10 °C  Hum: 64.56%  VOC: 37.92 kΩ
1765297182734936769,Temp: 31.10 °C  Hum: 64.58%  VOC: 37.92 kΩ
1765297184103263231,Temp: 31.10 °C  Hum: 64.59%  VOC: 38.06 kΩ
1765297185472314615,Temp: 31.11 °C  Hum: 64.56%  VOC: 38.03 kΩ
1765297186841548238,Temp: 31.11 °C  Hum: 64.57%  VOC: 37.92 kΩ
1765297188210508159,Temp: 31.11 °C  Hum: 64.56%  VOC: 37.79 kΩ
1765297189579562450,Temp: 31.11 °C  Hum: 64.57%  VOC: 37.89 kΩ
1765297190948465038,Temp: 31.11 °C  Hum: 64.55%  VOC: 37.82 kΩ
1765297192317797901,Temp: 31.11 °C  Hum: 64.56%  VOC: 37.99 kΩ
1765297193687705373,Temp: 31.11 °C  Hum: 64.57%  VOC: 37.96 kΩ
1765297195056044186,Temp: 31.11 °C  Hum: 64.55%  VOC: 38.06 kΩ
1765297196424368204,Temp: 31.12 °C  Hum: 64.56%  VOC: 37.79 kΩ
1765297197794607895,Temp: 31.12 °C  Hum: 64.55%  VOC: 37.89 kΩ
1765297199163465409,Temp: 31.12 °C  Hum: 64.55%  VOC: 38.24 kΩ
1765297200531763945,Temp: 31.12 °C  Hum: 64.53%  VOC: 38.34 kΩ
1765297201900202129,Temp: 31.12 °C  Hum: 64.53%  VOC: 38.31 kΩ
1765297203269490178,Temp: 31.12 °C  Hum: 64.50%  VOC: 38.38 kΩ
1765297204638752782,Temp: 31.13 °C  Hum: 64.52%  VOC: 38.34 kΩ
1765297206007546797,Temp: 31.13 °C  Hum: 64.49%  VOC: 38.59 kΩ
1765297207377008363,Temp: 31.13 °C  Hum: 64.47%  VOC: 38.77 kΩ
1765297208745808137,Temp: 31.13 °C  Hum: 64.45%  VOC: 39.06 kΩ
1765297210114571060,Temp: 31.13 °C  Hum: 64.44%  VOC: 39.14 kΩ
1765297211483454426,Temp: 31.13 °C  Hum: 64.43%  VOC: 39.29 kΩ
1765297212853136898,Temp: 31.13 °C  Hum: 64.44%  VOC: 39.14 kΩ
1765297214221629433,Temp: 31.13 °C  Hum: 64.42%  VOC: 39.06 kΩ
1765297215590816557,Temp: 31.13 °C  Hum: 64.43%  VOC: 39.21 kΩ
1765297216960013310,Temp: 31.14 °C  Hum: 64.41%  VOC: 39.21 kΩ
1765297218328296790,Temp: 31.14 °C  Hum: 64.41%  VOC: 39.14 kΩ
1765297219697564654,Temp: 31.14 °C  Hum: 64.41%  VOC: 39.25 kΩ
1765297221066480872,Temp: 31.14 °C  Hum: 64.40%  VOC: 39.32 kΩ
1765297222435998716,Temp: 31.14 °C  Hum: 64.40%  VOC: 39.47 kΩ
1765297223804725101,Temp: 31.14 °C  Hum: 64.39%  VOC: 38.99 kΩ
1765297225173998131,Temp: 31.15 °C  Hum: 64.41%  VOC: 39.10 kΩ
1765297226542812739,Temp: 31.15 °C  Hum: 64.40%  VOC: 39.36 kΩ
1765297227911790104,Temp: 31.15 °C  Hum: 64.38%  VOC: 39.17 kΩ
1765297229282023203,Temp: 31.15 °C  Hum: 64.39%  VOC: 39.47 kΩ
1765297230651970285,Temp: 31.15 °C  Hum: 64.38%  VOC: 39.36 kΩ
1765297232018978421,Temp: 31.15 °C  Hum: 64.39%  VOC: 39.47 kΩ
1765297233389861942,Temp: 31.15 °C  Hum: 64.37%  VOC: 39.47 kΩ
1765297234757029151,Temp: 31.15 °C  Hum: 64.38%  VOC: 39.51 kΩ
1765297236125597260,Temp: 31.16 °C  Hum: 64.36%  VOC: 39.21 kΩ
1765297237494813050,Temp: 31.16 °C  Hum: 64.37%  VOC: 39.70 kΩ
1765297238864095729,Temp: 31.16 °C  Hum: 64.36%  VOC: 39.51 kΩ
1765297240233021909,Temp: 31.16 °C  Hum: 64.36%  VOC: 39.55 kΩ
1765297241602442291,Temp: 31.16 °C  Hum: 64.36%  VOC: 39.66 kΩ
1765297242970909566,Temp: 31.16 °C  Hum: 64.35%  VOC: 39.59 kΩ
1765297244340893222,Temp: 31.16 °C  Hum: 64.35%  VOC: 39.89 kΩ
1765297245709275739,Temp: 31.17 °C  Hum: 64.35%  VOC: 39.59 kΩ
1765297247078011440,Temp: 31.17 °C  Hum: 64.34%  VOC: 39.85 kΩ
1765297248448972071,Temp: 31.17 °C  Hum: 64.35%  VOC: 39.81 kΩ
1765297249816270224,Temp: 31.17 °C  Hum: 64.35%  VOC: 40.04 kΩ
1765297251185011980,Temp: 31.17 °C  Hum: 64.33%  VOC: 39.85 kΩ
1765297252554166307,Temp: 31.17 °C  Hum: 64.35%  VOC: 39.81 kΩ
1765297253927058391,Temp: 31.17 °C  Hum: 64.33%  VOC: 40.00 kΩ
1765297255292196797,Temp: 31.18 °C  Hum: 64.33%  VOC: 39.89 kΩ
1765297256661424958,Temp: 31.18 °C  Hum: 64.33%  VOC: 40.16 kΩ
1765297258040057007,Temp: 31.18 °C  Hum: 64.34%  VOC: 40.20 kΩ
1765297259398793247,Temp: 31.18 °C  Hum: 64.31%  VOC: 40.20 kΩ
1765297260768057463,Temp: 31.18 °C  Hum: 64.33%  VOC: 40.31 kΩ
1765297262136896866,Temp: 31.18 °C  Hum: 64.31%  VOC: 39.89 kΩ
1765297263506254582,Temp: 31.18 °C  Hum: 64.33%  VOC: 40.16 kΩ
1765297264875206614,Temp: 31.18 °C  Hum: 64.32%  VOC: 40.24 kΩ
1765297266244338367,Temp: 31.18 °C  Hum: 64.31%  VOC: 40.35 kΩ
1765297267612915365,Temp: 31.19 °C  Hum: 64.29%  VOC: 40.55 kΩ
1765297268982345709,Temp: 31.19 °C  Hum: 64.29%  VOC: 40.71 kΩ
1765297270351068743,Temp: 31.19 °C  Hum: 64.25%  VOC: 41.15 kΩ
1765297271720338384,Temp: 31.19 °C  Hum: 64.24%  VOC: 41.40 kΩ
1765297273089247639,Temp: 31.19 °C  Hum: 64.21%  VOC: 41.31 kΩ
1765297274458406115,Temp: 31.19 °C  Hum: 64.21%  VOC: 41.52 kΩ
1765297275828650158,Temp: 31.19 °C  Hum: 64.21%  VOC: 41.60 kΩ
1765297277196175976,Temp: 31.19 °C  Hum: 64.21%  VOC: 42.07 kΩ
1765297278567686753,Temp: 31.19 °C  Hum: 64.20%  VOC: 41.77 kΩ
1765297279934262429,Temp: 31.19 °C  Hum: 64.21%  VOC: 41.81 kΩ
1765297281305566558,Temp: 31.19 °C  Hum: 64.22%  VOC: 41.90 kΩ
1765297282672366399,Temp: 31.19 °C  Hum: 64.20%  VOC: 42.15 kΩ
1765297284041271710,Temp: 31.19 °C  Hum: 64.22%  VOC: 41.94 kΩ
1765297285410332760,Temp: 31.20 °C  Hum: 64.21%  VOC: 42.11 kΩ
1765297286779300366,Temp: 31.20 °C  Hum: 64.19%  VOC: 42.32 kΩ
1765297288148483286,Temp: 31.20 °C  Hum: 64.20%  VOC: 42.32 kΩ
1765297289517437318,Temp: 31.20 °C  Hum: 64.18%  VOC: 42.32 kΩ
1765297290888402246,Temp: 31.20 °C  Hum: 64.18%  VOC: 42.37 kΩ
1765297292256664727,Temp: 31.20 °C  Hum: 64.18%  VOC: 42.41 kΩ
1765297293624928671,Temp: 31.20 °C  Hum: 64.20%  VOC: 42.67 kΩ
1765297294993352039,Temp: 31.20 °C  Hum: 64.17%  VOC: 42.94 kΩ
1765297296362580626,Temp: 31.20 °C  Hum: 64.15%  VOC: 43.16 kΩ
1765297297731716879,Temp: 31.20 °C  Hum: 64.14%  VOC: 43.29 kΩ
1765297299100783781,Temp: 31.20 °C  Hum: 64.14%  VOC: 43.34 kΩ
1765297300470607419,Temp: 31.21 °C  Hum: 64.12%  VOC: 43.61 kΩ
1765297301838702605,Temp: 31.21 °C  Hum: 64.12%  VOC: 43.75 kΩ
1765297303207701359,Temp: 31.21 °C  Hum: 64.12%  VOC: 43.56 kΩ
1765297304579142821,Temp: 31.21 °C  Hum: 64.12%  VOC: 44.12 kΩ
1765297305945781867,Temp: 31.21 °C  Hum: 64.12%  VOC: 44.03 kΩ
1765297307314660603,Temp: 31.21 °C  Hum: 64.11%  VOC: 43.98 kΩ
1765297308683873541,Temp: 31.21 °C  Hum: 64.11%  VOC: 43.79 kΩ
1765297310052357039,Temp: 31.21 °C  Hum: 64.11%  VOC: 44.07 kΩ
1765297311424016500,Temp: 31.21 °C  Hum: 64.10%  VOC: 44.50 kΩ
1765297312790895711,Temp: 31.21 °C  Hum: 64.10%  VOC: 44.59 kΩ
1765297314159864688,Temp: 31.21 °C  Hum: 64.11%  VOC: 44.40 kΩ
1765297315528986608,Temp: 31.21 °C  Hum: 64.10%  VOC: 44.35 kΩ
1765297316897321459,Temp: 31.22 °C  Hum: 64.09%  VOC: 44.50 kΩ
1765297318266703729,Temp: 31.22 °C  Hum: 64.11%  VOC: 44.74 kΩ
1765297319635418930,Temp: 31.22 °C  Hum: 64.11%  VOC: 44.64 kΩ
1765297321004704645,Temp: 31.22 °C  Hum: 64.10%  VOC: 44.64 kΩ
1765297322373793584,Temp: 31.22 °C  Hum: 64.09%  VOC: 44.88 kΩ
1765297323745271565,Temp: 31.22 °C  Hum: 64.09%  VOC: 44.74 kΩ
1765297325112169461,Temp: 31.22 °C  Hum: 64.09%  VOC: 44.78 kΩ
1765297326480646811,Temp: 31.22 °C  Hum: 64.08%  VOC: 44.74 kΩ
1765297327850044359,Temp: 31.22 °C  Hum: 64.11%  VOC: 44.78 kΩ
1765297329221748597,Temp: 31.22 °C  Hum: 64.07%  VOC: 44.88 kΩ
1765297330587968960,Temp: 31.23 °C  Hum: 64.07%  VOC: 44.98 kΩ
1765297331956882178,Temp: 31.23 °C  Hum: 64.08%  VOC: 44.93 kΩ
1765297333325509360,Temp: 31.23 °C  Hum: 64.07%  VOC: 44.93 kΩ
1765297334694428652,Temp: 31.23 °C  Hum: 64.07%  VOC: 45.12 kΩ
1765297336063654609,Temp: 31.23 °C  Hum: 64.07%  VOC: 45.22 kΩ
1765297337433362785,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.17 kΩ
1765297338801960226,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.32 kΩ
1765297340171052110,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.37 kΩ
1765297341539517200,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.67 kΩ
1765297342908816157,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.77 kΩ
1765297344278009558,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.67 kΩ
1765297345646961646,Temp: 31.23 °C  Hum: 64.05%  VOC: 45.87 kΩ
1765297347016008270,Temp: 31.24 °C  Hum: 64.04%  VOC: 45.57 kΩ
1765297348384999543,Temp: 31.24 °C  Hum: 64.04%  VOC: 45.82 kΩ
1765297349753520411,Temp: 31.24 °C  Hum: 64.05%  VOC: 45.77 kΩ
1765297351122991607,Temp: 31.24 °C  Hum: 64.04%  VOC: 46.17 kΩ
1765297352493151799,Temp: 31.24 °C  Hum: 64.04%  VOC: 46.02 kΩ
1765297353862274811,Temp: 31.24 °C  Hum: 64.04%  VOC: 46.17 kΩ
1765297355229936259,Temp: 31.24 °C  Hum: 64.04%  VOC: 45.92 kΩ
1765297356599224752,Temp: 31.24 °C  Hum: 64.03%  VOC: 46.07 kΩ
1765297357967683306,Temp: 31.25 °C  Hum: 64.02%  VOC: 46.07 kΩ
1765297359338450920,Temp: 31.25 °C  Hum: 64.00%  VOC: 45.97 kΩ
1765297360706061145,Temp: 31.25 °C  Hum: 64.01%  VOC: 46.07 kΩ
1765297362075207158,Temp: 31.25 °C  Hum: 64.02%  VOC: 45.97 kΩ
1765297363444159542,Temp: 31.25 °C  Hum: 64.02%  VOC: 46.49 kΩ
1765297364813144111,Temp: 31.25 °C  Hum: 64.02%  VOC: 46.07 kΩ
1765297366181942922,Temp: 31.25 °C  Hum: 64.02%  VOC: 46.23 kΩ
1765297367550972972,Temp: 31.25 °C  Hum: 64.01%  VOC: 46.49 kΩ
1765297368920156336,Temp: 31.25 °C  Hum: 64.02%  VOC: 46.54 kΩ
1765297370291248801,Temp: 31.25 °C  Hum: 64.02%  VOC: 46.28 kΩ
1765297371658132993,Temp: 31.25 °C  Hum: 64.01%  VOC: 46.69 kΩ
1765297373027331191,Temp: 31.25 °C  Hum: 64.00%  VOC: 46.59 kΩ
1765297374396372556,Temp: 31.25 °C  Hum: 64.01%  VOC: 46.59 kΩ
1765297375765536254,Temp: 31.26 °C  Hum: 63.99%  VOC: 47.06 kΩ
1765297377135658297,Temp: 31.26 °C  Hum: 63.98%  VOC: 47.28 kΩ
1765297378503171968,Temp: 31.26 °C  Hum: 63.99%  VOC: 47.22 kΩ
1765297379873005902,Temp: 31.26 °C  Hum: 63.98%  VOC: 47.17 kΩ
1765297381241253605,Temp: 31.26 °C  Hum: 63.96%  VOC: 47.22 kΩ
1765297382610556191,Temp: 31.26 °C  Hum: 63.98%  VOC: 47.27 kΩ
1765297383979066059,Temp: 31.26 °C  Hum: 63.99%  VOC: 47.17 kΩ
1765297385348222220,Temp: 31.26 °C  Hum: 63.99%  VOC: 47.27 kΩ
1765297386719374239,Temp: 31.26 °C  Hum: 63.99%  VOC: 47.38 kΩ
1765297388087362500,Temp: 31.26 °C  Hum: 63.97%  VOC: 47.60 kΩ
1765297389455501500,Temp: 31.26 °C  Hum: 63.97%  VOC: 47.82 kΩ
1765297390824868492,Temp: 31.26 °C  Hum: 63.97%  VOC: 47.74 kΩ
1765297392193212825,Temp: 31.27 °C  Hum: 63.99%  VOC: 48.07 kΩ
1765297393563206388,Temp: 31.27 °C  Hum: 63.97%  VOC: 47.98 kΩ
1765297394931401387,Temp: 31.27 °C  Hum: 63.95%  VOC: 47.98 kΩ
1765297396301729967,Temp: 31.27 °C  Hum: 63.96%  VOC: 47.85 kΩ
1765297397671290996,Temp: 31.27 °C  Hum: 63.97%  VOC: 48.01 kΩ
1765297399038741981,Temp: 31.27 °C  Hum: 63.97%  VOC: 48.04 kΩ
1765297400407428423,Temp: 31.27 °C  Hum: 63.97%  VOC: 47.85 kΩ
1765297401776330585,Temp: 31.27 °C  Hum: 63.97%  VOC: 48.04 kΩ
1765297403147196458,Temp: 31.27 °C  Hum: 63.97%  VOC: 48.09 kΩ
1765297404514726869,Temp: 31.27 °C  Hum: 63.97%  VOC: 48.18 kΩ
1765297405883653253,Temp: 31.27 °C  Hum: 63.99%  VOC: 47.82 kΩ
1765297407255374528,Temp: 31.28 °C  Hum: 63.97%  VOC: 48.04 kΩ
1765297408621186542,Temp: 31.28 °C  Hum: 63.97%  VOC: 48.32 kΩ
1765297409990474535,Temp: 31.28 °C  Hum: 63.98%  VOC: 48.40 kΩ
1765297411359772103,Temp: 31.28 °C  Hum: 63.97%  VOC: 48.26 kΩ
1765297412728595599,Temp: 31.28 °C  Hum: 63.96%  VOC: 48.07 kΩ
1765297414099562730,Temp: 31.28 °C  Hum: 63.96%  VOC: 48.21 kΩ
1765297415466783680,Temp: 31.28 °C  Hum: 63.97%  VOC: 48.23 kΩ
1765297416835879045,Temp: 31.28 °C  Hum: 63.96%  VOC: 48.21 kΩ
1765297418204794540,Temp: 31.28 °C  Hum: 63.96%  VOC: 48.60 kΩ
1765297419573618981,Temp: 31.28 °C  Hum: 63.96%  VOC: 48.23 kΩ
1765297420942507291,Temp: 31.29 °C  Hum: 63.96%  VOC: 48.40 kΩ
1765297422311833636,Temp: 31.29 °C  Hum: 63.96%  VOC: 48.43 kΩ
1765297423680787613,Temp: 31.29 °C  Hum: 63.95%  VOC: 48.46 kΩ
1765297425049529387,Temp: 31.29 °C  Hum: 63.94%  VOC: 48.46 kΩ
1765297426418730344,Temp: 31.29 °C  Hum: 63.95%  VOC: 48.52 kΩ
1765297427789668864,Temp: 31.29 °C  Hum: 63.94%  VOC: 48.49 kΩ
1765297429157799068,Temp: 31.29 °C  Hum: 63.94%  VOC: 48.77 kΩ
1765297430525920216,Temp: 31.29 °C  Hum: 63.94%  VOC: 48.74 kΩ
1765297431894950674,Temp: 31.29 °C  Hum: 63.94%  VOC: 48.66 kΩ
1765297433263566116,Temp: 31.29 °C  Hum: 63.95%  VOC: 48.63 kΩ
1765297434632768184,Temp: 31.30 °C  Hum: 63.94%  VOC: 48.83 kΩ
1765297436001717438,Temp: 31.30 °C  Hum: 63.93%  VOC: 48.89 kΩ
1765297437370941895,Temp: 31.30 °C  Hum: 63.94%  VOC: 48.83 kΩ
1765297438740055519,Temp: 31.30 °C  Hum: 63.92%  VOC: 48.83 kΩ
1765297440109352253,Temp: 31.30 °C  Hum: 63.92%  VOC: 48.83 kΩ
1765297441477614196,Temp: 31.30 °C  Hum: 63.93%  VOC: 49.12 kΩ
1765297442846804968,Temp: 31.30 °C  Hum: 63.93%  VOC: 48.66 kΩ
1765297444215900444,Temp: 31.30 °C  Hum: 63.94%  VOC: 49.26 kΩ
1765297445584842643,Temp: 31.30 °C  Hum: 63.91%  VOC: 49.03 kΩ
1765297446953927174,Temp: 31.30 °C  Hum: 63.92%  VOC: 49.00 kΩ
1765297448325276970,Temp: 31.30 °C  Hum: 63.88%  VOC: 49.15 kΩ
1765297449691837350,Temp: 31.30 °C  Hum: 63.88%  VOC: 49.21 kΩ
1765297451060963678,Temp: 31.30 °C  Hum: 63.87%  VOC: 49.35 kΩ
1765297452430038783,Temp: 31.30 °C  Hum: 63.87%  VOC: 49.56 kΩ
